Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,Number of Black Carts Delivered,Current Activity,Most Recent Action,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,SSA,Latitude,Longitude,Location,LoadWeight,LoadCapacity,Note
10/23/2017,Completed - Dup,11/6/2017,17-07134723,Garbage Cart Black Maintenance/Replacement,,,,1005 N SPRINGFIELD AVE,60651,1150201.944,1906424.728,37,11,23,,41.89925014,-87.72361563,"(41.89925013630035, -87.72361562833541)",18,50,TRUE
10/23/2017,Open,,17-07123512,Garbage Cart Black Maintenance/Replacement,,,,1000 N WESTERN AVE,60622,1160225.838,1906586.723,26,12,24,,41.89942256,-87.68708478,"(41.89942255693307, -87.68708477650006)",41,50,FALSE
10/23/2017,Open - Dup,,17-07122737,Garbage Cart Black Maintenance/Replacement,,,,1315 N CENTRAL AVE,60651,1138761.906,1908250.425,37,25,25,,41.9044735,-87.7655918,"(41.904473496371615, -87.7655917969425)",57,50,TRUE
10/23/2017,Open,,17-07128019,Garbage Cart Black Maintenance/Replacement,,,,4815 W KAMERLING AVE,60651,1144023.822,1908546.11,37,25,25,,41.90496503,-87.7466792,"(41.90496502965178, -87.74667919712283)",16,50,FALSE
10/23/2017,Open,,17-07121975,Garbage Cart Black Maintenance/Replacement,,,,1337 N KILDARE AVE,60651,1147463.329,1908663.91,26,25,23,,41.90543938,-87.73361535,"(41.90543938112155, -87.73361534925067)",4,50,TRUE
10/23/2017,Open - Dup,,17-07130093,Garbage Cart Black Maintenance/Replacement,,,,1540 N KILPATRICK AVE,60651,1144778.49,1909825.43,37,25,25,,41.90905391,-87.74376403,"(41.909053908636736, -87.7437640314861)",55,50,FALSE
10/23/2017,Open - Dup,,17-07127966,Garbage Cart Black Maintenance/Replacement,,,,1622 N WOLCOTT AVE,60622,1163435.024,1910819.989,2,14,24,33,41.91123501,-87.67518774,"(41.911235006162116, -87.6751877444951)",26,50,TRUE
10/23/2017,Open,,17-07130412,Garbage Cart Black Maintenance/Replacement,,,,3520 W SHAKESPEARE AVE,60647,1152914.255,1914069.86,35,14,22,,41.92016724,-87.71449946,"(41.92016724163489, -87.71449946119556)",1,50,FALSE
10/23/2017,Open,,17-07131296,Garbage Cart Black Maintenance/Replacement,,,,2310 N NEWCASTLE AVE,60707,1130209.91,1914421.937,36,25,18,,41.92151358,-87.79715599,"(41.921513581354446, -87.79715598826712)",34,50,TRUE
10/23/2017,Open,,17-07126955,Garbage Cart Black Maintenance/Replacement,,,,2500 N MASON AVE,60639,1136307.881,1916000.911,30,25,19,,41.9257626,-87.77471266,"(41.925762602043335, -87.77471266040249)",43,50,TRUE
10/23/2017,Open,,17-07127333,Garbage Cart Black Maintenance/Replacement,,,,2519 N MEADE AVE,60639,1135311.202,1916102.44,30,25,19,,41.92622448,-87.77808502,"(41.92622448297022, -87.77808502176447)",45,50,TRUE
10/23/2017,Open,,17-07121750,Garbage Cart Black Maintenance/Replacement,,,,2532 N SAYRE AVE,60707,1129162.629,1916058.359,29,25,18,,41.9263669,-87.80097737,"(41.92636689791343, -87.80097736789364)",53,50,FALSE
10/23/2017,Open - Dup,,17-07123904,Garbage Cart Black Maintenance/Replacement,,,,2534 N HARDING AVE,60647,1149618.793,1916719.56,31,25,22,,41.92737925,-87.7257796,"(41.9273792486035, -87.72577959729804)",8,50,TRUE
10/23/2017,Open,,17-07136959,Garbage Cart Black Maintenance/Replacement,,,,2534 N SOUTHPORT AVE,60614,1166548.011,1917066.71,2,19,7,,41.92804473,-87.66356294,"(41.928044730237445, -87.66356293813695)",13,50,TRUE
10/23/2017,Open,,17-07126586,Garbage Cart Black Maintenance/Replacement,,,,2627 N PAULINA ST,60614,1164556.51,1917477.11,32,19,7,,41.92939975,-87.6705819,"(41.929399751643494, -87.67058189990352)",48,50,FALSE
10/23/2017,Open - Dup,,17-07131673,Garbage Cart Black Maintenance/Replacement,,,,2818 N MEADE AVE,60634,1135248.474,1918094.347,30,25,19,,41.93170442,-87.77856215,"(41.93170442225403, -87.77856215294189)",31,50,FALSE
10/23/2017,Open,,17-07123014,Garbage Cart Black Maintenance/Replacement,,,,6322 W NELSON ST,60634,1133345.332,1919591.65,36,25,19,,41.93569021,-87.78526289,"(41.93569021356752, -87.78526288925494)",48,50,FALSE
10/23/2017,Open,,17-07128377,Garbage Cart Black Maintenance/Replacement,,,,3110 N MENARD AVE,60634,1137168.897,1920086.817,30,25,19,2,41.93705815,-87.77145328,"(41.93705814535549, -87.77145327600003)",51,50,TRUE
10/23/2017,Open,,17-07128175,Garbage Cart Black Maintenance/Replacement,,,,3236 N OSAGE AVE,60634,1122528.336,1920544.625,38,16,17,,41.93878597,-87.82526077,"(41.938785969910704, -87.82526076503595)",3,50,TRUE
10/23/2017,Open,,17-07128949,Garbage Cart Black Maintenance/Replacement,,,,1320 W BELMONT AVE,60657,1166929.51,1921365.51,44,19,6,27,41.93990166,-87.6621049,"(41.939901655525986, -87.66210490465538)",7,50,TRUE
10/23/2017,Open - Dup,,17-07125517,Garbage Cart Black Maintenance/Replacement,,,,5145 W HENDERSON ST,60641,1141472.403,1921786.139,31,16,15,,41.94133758,-87.7561218,"(41.94133757625717, -87.75612180377345)",44,50,FALSE
10/23/2017,Open - Dup,,17-07127676,Garbage Cart Black Maintenance/Replacement,,,,3432 N KOLMAR AVE,60641,1145438.23,1922434.456,30,17,16,,41.94356606,-87.74100832,"(41.94356605816206, -87.74100831756978)",18,50,FALSE
10/23/2017,Open - Dup,,17-07134452,Garbage Cart Black Maintenance/Replacement,,,,6045 W WAVELAND AVE,60634,1135407.483,1923977.553,36,16,17,,41.94746107,-87.77835655,"(41.94746106646458, -87.77835655133319)",30,50,TRUE
10/23/2017,Open - Dup,,17-07126913,Garbage Cart Black Maintenance/Replacement,,,,3745 N OCTAVIA AVE,60634,1126748.914,1923958.956,38,16,17,,41.94799309,-87.8093729,"(41.94799308811909, -87.80937290233103)",55,50,FALSE
10/23/2017,Open,,17-07130468,Garbage Cart Black Maintenance/Replacement,,,,3810 N OAK PARK AVE,60634,1130380.216,1924629.76,38,16,17,,41.94943556,-87.79629172,"(41.94943556416505, -87.79629171776712)",47,50,FALSE
10/23/2017,Open,,17-07133083,Garbage Cart Black Maintenance/Replacement,,,,3809 N MILWAUKEE AVE,60641,1145104.153,1924986.145,45,17,15,,41.95012237,-87.74170094,"(41.95012236823106, -87.74170094172864)",57,50,FALSE
10/23/2017,Open,,17-07131972,Garbage Cart Black Maintenance/Replacement,,,,3806 N DRAKE AVE,60618,1152046.635,1925072.312,35,17,16,,41.95041075,-87.71664077,"(41.95041074695436, -87.71664077092079)",27,50,FALSE
10/23/2017,Open,,17-07133135,Garbage Cart Black Maintenance/Replacement,,,,3934 N CALIFORNIA AVE,60618,1157013.592,1926022.42,33,17,16,,41.95320205,-87.69836532,"(41.95320205153168, -87.6983653212381)",28,50,FALSE
10/23/2017,Open,,17-07129416,Garbage Cart Black Maintenance/Replacement,,,,5135 W STRONG ST,60630,1141246.638,1932430.368,45,16,11,,41.97055206,-87.7565174,"(41.97055205972946, -87.75651740330798)",13,50,FALSE
10/23/2017,Open,,17-07127952,Garbage Cart Black Maintenance/Replacement,,,,4932 N RIDGEWAY AVE,60625,1150499.159,1932513.56,39,17,14,,41.97112475,-87.72214101,"(41.97112475230632, -87.72214101215131)",52,50,TRUE
10/23/2017,Open - Dup,,17-07130016,Garbage Cart Black Maintenance/Replacement,,,,5125 W WINONA ST,60630,1141271.365,1933763.593,45,16,11,,41.97421141,-87.75627351,"(41.97421140745121, -87.75627351162663)",28,50,TRUE
10/23/2017,Open,,17-07129096,Garbage Cart Black Maintenance/Replacement,,,,5316 N ELSTON AVE,60630,1141245.89,1935040.4,45,16,11,,41.97773686,-87.75602394,"(41.977736859623136, -87.75602394282122)",47,50,TRUE
10/23/2017,Open,,17-07126912,Garbage Cart Black Maintenance/Replacement,,,,8350 W BALMORAL AVE,60656,1120003.198,1934998.387,41,16,10,,41.97816012,-87.83597565,"(41.9781601194835, -87.83597564905195)",35,50,FALSE
10/23/2017,Open - Dup,,17-07129700,Garbage Cart Black Maintenance/Replacement,,,,5531 N MCVICKER AVE,60630,1134903.11,1936430.432,45,16,11,,41.98207131,-87.77908247,"(41.982071311406976, -87.77908247486619)",14,50,FALSE
10/23/2017,Open,,17-07127276,Garbage Cart Black Maintenance/Replacement,,,,5936 N FAIRFIELD AVE,60659,1156932.258,1939317.517,40,20,2,,41.98971656,-87.698305,"(41.989716557338205, -87.69830499836623)",21,50,FALSE
10/23/2017,Open,,17-07139000,Garbage Cart Black Maintenance/Replacement,,,,6218 N ROCKWELL ST,60659,1157866.343,1941183.211,50,24,2,,41.99462636,-87.69481311,"(41.99462635715455, -87.69481310838843)",6,50,FALSE
10/23/2017,Open,,17-07132142,Garbage Cart Black Maintenance/Replacement,,,,6236 N KIRKWOOD AVE,60646,1145539.993,1941212.23,39,17,12,,41.99471171,-87.74015754,"(41.994711711139196, -87.74015753729675)",37,50,TRUE
10/23/2017,Open - Dup,,17-07129207,Garbage Cart Black Maintenance/Replacement,,,,2651 W ROSEMONT AVE,60659,1157417.548,1941709.657,50,24,2,,41.99569972,-87.69682374,"(41.99569972325355, -87.69682374070992)",20,50,FALSE
10/23/2017,Open - Dup,,17-07128510,Garbage Cart Black Maintenance/Replacement,,,,6819 W DEVON AVE,60631,1129908.307,1941930.887,41,16,10,,41.99670935,-87.79793922,"(41.99670934766229, -87.79793921609549)",48,50,TRUE
10/23/2017,Open - Dup,,17-07128634,Garbage Cart Black Maintenance/Replacement,,,,6511 N ALBANY AVE,60645,1154490.946,1943013.264,50,24,2,,41.99962486,-87.70687881,"(41.999624855969316, -87.70687880799804)",29,50,FALSE
10/23/2017,Open,,17-07134730,Garbage Cart Black Maintenance/Replacement,,,,7339 W LUNT AVE,60631,1126318.713,1945932.366,41,16,9,,42.00786931,-87.81071895,"(42.00786931120929, -87.810718947139)",30,50,FALSE
10/23/2017,Open,,17-07124103,Garbage Cart Black Maintenance/Replacement,,,,2328 W LUNT AVE,60645,1159451.737,1946410.818,50,24,2,,42.00874942,-87.68924885,"(42.00874941578208, -87.68924884807804)",23,50,TRUE
10/22/2017,Open - Dup,,17-07110313,Garbage Cart Black Maintenance/Replacement,,,,7837 S PAXTON AVE,60649,1192227.621,1853434.57,7,4,43,49,41.75238072,-87.57097349,"(41.7523807177488, -87.57097348610837)",50,50,TRUE
10/22/2017,Open,,17-07102222,Garbage Cart Black Maintenance/Replacement,,,,4830 S ADA ST,60609,1168144.119,1872731.903,20,9,61,,41.80592289,-87.65896565,"(41.80592289358616, -87.65896565461414)",27,50,TRUE
10/22/2017,Open,,17-07103466,Garbage Cart Black Maintenance/Replacement,,,,1040 N DRAKE AVE,60651,1152519.266,1906702.801,27,11,23,,41.90033689,-87.71540287,"(41.900336891279316, -87.71540287386412)",42,50,FALSE
10/22/2017,Open,,17-07099640,Garbage Cart Black Maintenance/Replacement,,,,5544 N LUNA AVE,60630,1138191.641,1936516.278,45,16,11,,41.98246083,-87.76727991,"(41.98246083363689, -87.76727990675923)",37,50,FALSE
10/21/2017,Open,,17-07084978,Garbage Cart Black Maintenance/Replacement,,,,130 E 120TH PL,60628,1179340.32,1825093.812,9,5,53,,41.67544813,-87.61923912,"(41.67544813282845, -87.61923911913613)",13,50,TRUE
10/21/2017,Open,,17-07091900,Garbage Cart Black Maintenance/Replacement,,,,10353 S SANGAMON ST,60643,1171811.152,1836172.999,34,22,73,45,41.70532668,-87.64628731,"(41.70532668363003, -87.64628731306207)",61,50,FALSE
10/21/2017,Open,,17-07087107,Garbage Cart Black Maintenance/Replacement,,,,10305 S AVENUE J,60617,1202488.243,1837245.262,10,4,52,,41.70801294,-87.5339321,"(41.708012935959, -87.53393210428553)",33,50,TRUE
10/21/2017,Open - Dup,,17-07083892,Garbage Cart Black Maintenance/Replacement,,,,9618 S LUELLA AVE,60617,1192955.019,1841786.513,7,4,51,,41.72069818,-87.56903583,"(41.72069817770823, -87.56903582550545)",19,50,FALSE
10/21/2017,Open,,17-07087816,Garbage Cart Black Maintenance/Replacement,,,,2735 E 96TH ST,60617,1196059.24,1841828.91,10,4,51,,41.72076348,-87.55670981,"(41.72076348339643, -87.55670980547066)",38,50,FALSE
10/21/2017,Open,,17-07087644,Garbage Cart Black Maintenance/Replacement,,,,8641 S STATE ST,60619,1177799.256,1847609.587,6,6,44,,41.73687305,-87.62402442,"(41.73687304715689, -87.62402442089353)",27,50,TRUE
10/21/2017,Open,,17-07090005,Garbage Cart Black Maintenance/Replacement,,,,8545 S LAFLIN ST,60620,1167825.51,1848069.226,21,6,71,,41.73813608,-87.66054698,"(41.73813608345191, -87.66054698256633)",30,50,FALSE
10/21/2017,Open - Dup,,17-07085565,Garbage Cart Black Maintenance/Replacement,,,,229 E 83RD ST,60619,1179166.192,1850018.839,6,6,44,,41.7436457,-87.61821366,"(41.74364570410785, -87.61821366211763)",42,50,TRUE
10/21/2017,Open,,17-07085679,Garbage Cart Black Maintenance/Replacement,,,,8221 S CARPENTER ST,60620,1170746.356,1850301.809,21,6,71,,41.74443699,-87.64978532,"(41.74443698549158, -87.64978532274678)",30,50,FALSE
10/21/2017,Open - Dup,,17-07085113,Garbage Cart Black Maintenance/Replacement,,,,8014 S TRUMBULL AVE,60652,1154776.363,1851239.121,18,8,70,,41.74739321,-87.70857123,"(41.74739320776888, -87.70857123297755)",28,50,TRUE
10/21/2017,Open,,17-07082634,Garbage Cart Black Maintenance/Replacement,,,,7824 S CARPENTER ST,60620,1170670.854,1852934.573,17,6,71,32,41.75160052,-87.65027506,"(41.75160051652474, -87.65027506006861)",32,50,TRUE
10/21/2017,Open,,17-07085470,Garbage Cart Black Maintenance/Replacement,,,,7730 S DREXEL AVE,60619,1183571.828,1853943.857,8,6,69,,41.75401947,-87.60296869,"(41.754019465289275, -87.60296868916909)",6,50,FALSE
10/21/2017,Open,,17-07087144,Garbage Cart Black Maintenance/Replacement,,,,3537 W 76TH ST,60652,1154139.03,1853982.58,18,8,70,,41.75502909,-87.71134238,"(41.75502908719524, -87.71134238112217)",5,50,FALSE
10/21/2017,Open,,17-07086099,Garbage Cart Black Maintenance/Replacement,,,,7523 S GREEN ST,60620,1171941.34,1854913.674,17,6,71,,41.75707667,-87.64527214,"(41.75707667163356, -87.64527213923715)",9,50,TRUE
10/21/2017,Open,,17-07084277,Garbage Cart Black Maintenance/Replacement,,,,7125 S WASHTENAW AVE,60629,1159605.145,1857290.228,18,8,66,14,41.76380961,-87.69041539,"(41.76380960550371, -87.6904153935654)",50,50,FALSE
10/21/2017,Completed - Dup,10/24/2017,17-07083142,Garbage Cart Black Maintenance/Replacement,,,,6842 S KARLOV AVE,60629,1150214.295,1858910.662,13,8,65,,41.7682433,-87.72508143,"(41.768243302189255, -87.72508143395378)",61,50,FALSE
10/21/2017,Open,,17-07091268,Garbage Cart Black Maintenance/Replacement,,,,6349 S SACRAMENTO AVE,60629,1157474.468,1862385.219,17,8,66,3,41.77759759,-87.69808139,"(41.777597592530824, -87.69808139130254)",30,50,TRUE
10/21/2017,Open,,17-07086774,Garbage Cart Black Maintenance/Replacement,,,,6205 S KARLOV AVE,60629,1150102.372,1863138.683,23,8,65,3,41.78024197,-87.72510004,"(41.78024196730747, -87.72510003650858)",4,50,FALSE
10/21/2017,Open - Dup,,17-07084573,Garbage Cart Black Maintenance/Replacement,,,,6201 S THROOP ST,60636,1168690.355,1863622.33,16,7,67,,41.78123483,-87.65693884,"(41.78123483190259, -87.6569388370826)",42,50,TRUE
10/21/2017,Open,,17-07086731,Garbage Cart Black Maintenance/Replacement,,,,4344 S BERKELEY AVE,60653,1183985.455,1876419.57,4,2,39,,41.81554797,-87.60075475,"(41.81554797182743, -87.60075475219175)",12,50,TRUE
10/21/2017,Completed - Dup,11/2/2017,17-07083933,Garbage Cart Black Maintenance/Replacement,,,,3229 S WALLACE ST,60616,1172821.91,1883497.66,11,9,60,,41.83540448,-87.64119666,"(41.8354044814656, -87.64119665907675)",63,50,FALSE
10/21/2017,Completed - Dup,11/2/2017,17-07083895,Garbage Cart Black Maintenance/Replacement,,,,3029 S QUINN ST,60608,1170748.412,1884660.075,11,9,60,,41.83873955,-87.6485441,"(41.83873955023336, -87.64854409587915)",65,50,FALSE
10/21/2017,Open,,17-07087645,Garbage Cart Black Maintenance/Replacement,,,,5320 W ADAMS ST,60644,1140922.011,1898816.261,29,15,25,,41.87853836,-87.75845482,"(41.878538360872916, -87.7584548155697)",15,50,TRUE
10/21/2017,Open,,17-07082238,Garbage Cart Black Maintenance/Replacement,,,,2723 W WILCOX ST,60612,1158235.089,1899244.277,27,11,27,,41.87916006,-87.69474621,"(41.87916006012015, -87.69474620943694)",40,50,TRUE
10/21/2017,Open,,17-07090254,Garbage Cart Black Maintenance/Replacement,,,,2846 W WASHINGTON BLVD,60612,1157300.98,1900552.975,27,12,27,,41.8829872,-87.69822806,"(41.88298719988733, -87.69822805964284)",63,50,FALSE
10/21/2017,Open - Dup,,17-07084329,Garbage Cart Black Maintenance/Replacement,,,,2343 N LATROBE AVE,60639,1141000.253,1915078.835,36,25,19,,41.92354866,-87.75721067,"(41.9235486634444, -87.7572106707513)",8,50,FALSE
10/21/2017,Open,,17-07088499,Garbage Cart Black Maintenance/Replacement,,,,5119 W FLETCHER ST,60641,1141689.055,1920460.726,30,25,19,,41.93769981,-87.75501295,"(41.93769981342702, -87.75501294943132)",49,50,TRUE
10/21/2017,Open,,17-07087381,Garbage Cart Black Maintenance/Replacement,,,,1751 W ROSCOE ST,60657,1163841.089,1922613.151,47,19,6,27,41.94317319,-87.67314465,"(41.94317318896612, -87.67314465171654)",11,50,TRUE
10/21/2017,Open - Dup,,17-07087945,Garbage Cart Black Maintenance/Replacement,,,,2323 W HUTCHINSON ST,60618,1160197.357,1928106.73,47,19,5,38,41.95830845,-87.6870172,"(41.95830845269828, -87.68701719515882)",22,50,TRUE
10/21/2017,Open,,17-07081206,Garbage Cart Black Maintenance/Replacement,,,,4445 N MENARD AVE,60630,1136877.278,1928975.786,38,16,15,,41.96179105,-87.77202825,"(41.96179105486183, -87.7720282503092)",4,50,TRUE
10/21/2017,Open,,17-07088603,Garbage Cart Black Maintenance/Replacement,,,,6021 N CLAREMONT AVE,60659,1159563.3,1939932.206,40,24,2,,41.9911611,-87.6883087,"(41.991161104421856, -87.68830870285284)",39,50,TRUE
10/21/2017,Open,,17-07082895,Garbage Cart Black Maintenance/Replacement,,,,6123 N WOLCOTT AVE,60660,1162636.628,1940578.593,40,24,2,,41.99265394,-87.67698034,"(41.992653935299494, -87.67698033536432)",39,50,TRUE
10/21/2017,Open,,17-07084773,Garbage Cart Black Maintenance/Replacement,,,,6137 N MAPLEWOOD AVE,60659,1158213.326,1940658.463,40,24,2,,41.9933431,-87.69325978,"(41.9933431043738, -87.69325977880032)",46,50,TRUE
10/20/2017,Open,,17-07058252,Garbage Cart Black Maintenance/Replacement,,,,13130 S ST LAWRENCE AVE,60827,1182581.234,1818348.259,9,5,54,,41.65643645,-87.60770929,"(41.65643644582646, -87.60770929495686)",40,50,TRUE
10/20/2017,Open - Dup,,17-07069569,Garbage Cart Black Maintenance/Replacement,,,,12238 S EGGLESTON AVE,60628,1175505.849,1823753.603,34,5,53,,41.67127838,-87.6334212,"(41.67127838059748, -87.63342119729431)",60,50,FALSE
10/20/2017,Open - Dup,,17-07060371,Garbage Cart Black Maintenance/Replacement,,,,11614 S EWING AVE,60617,1202247.097,1828567.597,10,4,52,,41.68410309,-87.53540161,"(41.68410308817335, -87.53540161099718)",13,50,TRUE
10/20/2017,Open,,17-07066284,Garbage Cart Black Maintenance/Replacement,,,,11150 S TRUMBULL AVE,60655,1155331.609,1830785.428,19,22,74,55,41.69000657,-87.70701345,"(41.69000656775664, -87.70701345243657)",48,50,TRUE
10/20/2017,Open,,17-07068575,Garbage Cart Black Maintenance/Replacement,,,,11002 S OAKLEY AVE,60643,1163077.203,1831760.801,19,22,75,20,41.69386922,-87.67866796,"(41.693869217951686, -87.67866795992931)",7,50,TRUE
10/20/2017,Open,,17-07059942,Garbage Cart Black Maintenance/Replacement,,,,11009 S AVENUE E,60617,1203877.521,1832575.783,10,4,52,,41.69510728,-87.52915175,"(41.69510728104702, -87.52915174849912)",9,50,FALSE
10/20/2017,Open,,17-07066971,Garbage Cart Black Maintenance/Replacement,,,,10839 S EDBROOKE AVE,60628,1179166.851,1833124.208,9,5,49,,41.69693281,-87.61944754,"(41.69693281470699, -87.61944754222972)",34,50,TRUE
10/20/2017,Open,,17-07060266,Garbage Cart Black Maintenance/Replacement,,,,10729 S CENTRAL PARK AVE,60655,1154251.517,1833224.894,19,22,74,,41.69783875,-87.710672,"(41.69783874653868, -87.71067199924875)",14,50,TRUE
10/20/2017,Open,,17-07068946,Garbage Cart Black Maintenance/Replacement,,,,2549 W 103RD PL,60655,1161127.445,1835919.8,19,22,72,,41.70532856,-87.68595988,"(41.705328556820156, -87.68595987750466)",10,50,TRUE
10/20/2017,Open,,17-07068084,Garbage Cart Black Maintenance/Replacement,,,,10210 S TALMAN AVE,60655,1160505.182,1836795.091,19,22,72,,41.70780921,-87.687981,"(41.70780920809204, -87.68798099507036)",1,50,TRUE
10/20/2017,Open - Dup,,17-07060548,Garbage Cart Black Maintenance/Replacement,,,,10231 S PERRY AVE,60628,1177402.678,1837120.917,9,5,49,41,41.70801901,-87.62579329,"(41.70801901333558, -87.62579329475497)",27,50,TRUE
10/20/2017,Open,,17-07069667,Garbage Cart Black Maintenance/Replacement,,,,10114 S FAIRFIELD AVE,60655,1159811.09,1837456.461,19,22,72,,41.70945377,-87.6904949,"(41.70945377402626, -87.69049490197727)",53,50,FALSE
10/20/2017,Open,,17-07064653,Garbage Cart Black Maintenance/Replacement,,,,1710 W 99TH ST,60643,1166512.63,1839048.292,19,22,72,64,41.71402138,-87.66583654,"(41.71402138133522, -87.66583653729407)",48,50,FALSE
10/20/2017,Open,,17-07070208,Garbage Cart Black Maintenance/Replacement,,,,9346 S HOYNE AVE,60643,1164107.891,1842651.82,19,22,72,,41.7233055,-87.67460788,"(41.723305498778956, -87.67460787647137)",54,50,FALSE
10/20/2017,Open,,17-07060699,Garbage Cart Black Maintenance/Replacement,,,,9062 S PARNELL AVE,60620,1174224.855,1844775.978,21,22,71,,41.72890278,-87.63749214,"(41.72890277825768, -87.63749213960241)",59,50,TRUE
10/20/2017,Open,,17-07060423,Garbage Cart Black Maintenance/Replacement,,,,8952 S CARPENTER ST,60620,1170885.991,1845403.2,21,22,73,,41.73074065,-87.64970032,"(41.730740646761966, -87.64970032200647)",7,50,TRUE
